CR2/DMC Archive                  : http://www.cr2.cl/recursos-y-publicaciones/datos-ozonosonda/
STATION                          : Easter Island, Chile
Data Provider                    : DMC Dirección Meteorológica de Chile, GAW Program
Data Compilation                 : 26 July, 2016, by CR2 Center for Climate and Resilience Research, data interpolated every 100m
Latitude (deg)                   : -27.16
Longitude (deg)                  : -109.43
Elevation (m)                    : 41.0
Launch Date                      : 20090912 
Launch Time (UT)                 : 
Highest level reached (hPa)      : 23.078
Integrated O3 until EOF (DU)     : 144.066
Sonde/Sage Climatology(1988-2002): 
Sonde Instrument, SN             : SPC 6A 
Radiosonde, SN                   : Vaisala, OS815N
Solution                         : 1.0% buffered
Applied pump corrections         : 
Pump flow rate (sec/100ml)       : 9000
Background current (uA)          : 9000
Missing or bad values            : 9000
Alt       Press     Temp      RH        O3        O3        O3        u         v         Theta     Theta e   Q         
km        hPa       K         %         mPa       ppbv      DU        m/s       m/s       K         K         g/kg      
17.9       79.460   203.430     2.000     3.073   386.680    30.914     4.571     6.242   418.490   419.580     0.00000
18.0       78.179   202.890     2.000     3.235   413.750    31.343     3.747     4.972   419.330   420.420     0.00000
18.1       76.833   202.670     2.000     3.389   441.070    31.793     3.078     3.694   420.950   422.060     0.00000
18.2       75.553   202.880     2.000     3.447   456.290    32.251     3.384     1.654   423.400   424.520     0.00000
18.3       74.296   203.550     1.660     3.764   506.690    32.749     3.083     0.064   426.840   427.970     0.00000
18.4       73.080   203.200     1.000     4.147   567.510    33.298     2.365    -1.036   428.110   429.250     0.00000
18.5       71.833   203.220     1.000     4.551   633.600    33.901     1.675    -1.711   430.270   431.420     0.00000
18.6       70.640   204.840     1.000     5.242   742.070    34.590     1.309    -2.238   435.760   436.940     0.00000
18.7       69.509   205.310     1.000     6.556   943.240    35.450     1.737    -2.891   438.780   439.980     0.00000
18.8       68.319   204.740     1.000     6.764   990.030    36.340     2.300    -3.569   439.720   440.920     0.00000
18.9       67.234   205.220     1.000     5.831   867.280    37.105     3.058    -4.154   442.750   443.970     0.00000
19.0       66.091   205.870     1.000     5.048   763.800    37.765     3.375    -4.135   446.350   447.580     0.00000
19.1       64.991   205.970     1.000     4.846   745.560    38.398     4.328    -2.655   448.690   449.940     0.00000
19.2       63.910   206.940     1.000     4.839   757.110    39.028     5.003    -0.986   452.970   454.240     0.00000
19.3       62.936   207.140     1.000     5.099   810.210    39.691     4.410    -1.030   455.390   456.670     0.00000
19.4       61.880   207.150     1.000     5.411   874.410    40.394     3.422    -1.519   457.600   458.910     0.00000
19.5       60.867   208.230     1.000     6.103  1002.700    41.183     3.524     0.158   462.170   463.490     0.00000
19.6       59.867   208.880     1.000     6.807  1137.000    42.061     3.505     2.190   465.810   467.160     0.00000
19.7       58.915   208.970     1.000     7.780  1320.600    43.063     3.290     2.219   468.140   469.500     0.00000
19.8       57.943   208.580     1.000     7.650  1320.200    44.051     3.463     0.547   469.490   470.860     0.00000
19.9       57.057   208.870     1.000     7.876  1380.400    45.066     3.070     0.161   472.200   473.580     0.00000
20.0       56.100   209.300     1.000     8.740  1557.900    46.191     2.743     0.996   475.460   476.860     0.00000
