CR2/DMC Archive                  : http://www.cr2.cl/recursos-y-publicaciones/datos-ozonosonda/
STATION                          : Easter Island, Chile
Data Provider                    : DMC Dirección Meteorológica de Chile, GAW Program
Data Compilation                 : 26 July, 2016, by CR2 Center for Climate and Resilience Research, data interpolated every 100m
Latitude (deg)                   : -27.16
Longitude (deg)                  : -109.43
Elevation (m)                    : 41.0
Launch Date                      : 20130309 
Launch Time (UT)                 : 
Highest level reached (hPa)      : 7.000
Integrated O3 until EOF (DU)     : 222.908
Sonde/Sage Climatology(1988-2002): 
Sonde Instrument, SN             : SPC 6A 
Radiosonde, SN                   : Vaisala, CCE64B
Solution                         : 1.0% buffered
Applied pump corrections         : 
Pump flow rate (sec/100ml)       : 9000
Background current (uA)          : 9000
Missing or bad values            : 9000
Alt       Press     Temp      RH        O3        O3        O3        u         v         Theta     Theta e   Q         
km        hPa       K         %         mPa       ppbv      DU        m/s       m/s       K         K         g/kg      
15.8      110.790   207.490     2.000     2.407   217.230    30.312  9000.000  9000.000   388.300   389.180     0.00000
15.9      108.950   207.050     2.000     2.610   239.560    30.652  9000.000  9000.000   389.320   390.210     0.00000
16.0      107.160   207.250     2.000     2.734   255.100    31.007  9000.000  9000.000   391.540   392.440     0.00000
16.1      105.430   207.490     2.000     2.690   255.160    31.356  9000.000  9000.000   393.820   394.730     0.00000
16.2      103.750   208.070     2.000     2.703   260.480    31.706  9000.000  9000.000   396.740   397.660     0.00000
16.3      102.010   208.360     2.000     3.049   298.860    32.100  9000.000  9000.000   399.200   400.140     0.00000
16.4      100.390   208.140     2.000     3.268   325.490    32.522  9000.000  9000.000   400.600   401.540     0.00000
16.5       98.733   207.650     2.000     3.147   318.700    32.930  9000.000  9000.000   401.560   402.510     0.00000
16.6       97.133   207.850     2.000     3.297   339.400    33.357  9000.000  9000.000   403.820   404.780     0.00000
16.7       95.544   207.690     2.000     3.591   375.860    33.823  9000.000  9000.000   405.420   406.390     0.00000
16.8       93.963   207.490     2.000     3.877   412.660    34.326  9000.000  9000.000   406.940   407.930     0.00000
16.9       92.450   207.250     2.000     3.990   431.580    34.844  9000.000  9000.000   408.360   409.360     0.00000
17.0       90.950   207.150     2.000     3.908   429.630    35.352  9000.000  9000.000   410.070   411.080     0.00000
17.1       89.456   206.750     2.000     3.806   425.410    35.848  9000.000  9000.000   411.220   412.230     0.00000
17.2       87.978   206.890     2.000     3.939   447.710    36.361  9000.000  9000.000   413.460   414.490     0.00000
17.3       86.567   206.650     2.000     4.233   489.030    36.912  9000.000  9000.000   414.880   415.920     0.00000
17.4       85.125   206.820     2.000     3.592   422.030    37.380  9000.000  9000.000   417.220   418.270     0.00000
17.5       83.700   206.950     2.000     3.540   422.940    37.841  9000.000  9000.000   419.480   420.550     0.00000
17.6       82.388   207.760     2.000     3.661   444.390    38.315  9000.000  9000.000   423.030   424.110     0.00000
17.7       81.050   207.900     2.000     3.845   474.400    38.813  9000.000  9000.000   425.290   426.390     0.00000
17.8       79.667   208.020     2.000     3.963   497.490    39.326  9000.000  9000.000   427.620   428.730     0.00000
17.9       78.413   208.460     2.000     4.465   569.420    39.903  9000.000  9000.000   430.480   431.600     0.00000
18.0       77.100   208.850     2.000     5.030   652.400    40.551  9000.000  9000.000   433.360   434.500     0.00000
18.1       75.880   208.050     2.000     5.354   705.590    41.244  9000.000  9000.000   433.660   434.810     0.00000
18.2       74.664   208.050     2.000     5.490   735.300    41.955  9000.000  9000.000   435.660   436.820     0.00000
18.3       73.422   209.770     2.000     5.871   799.640    42.708  9000.000  9000.000   441.370   442.560     0.00000
18.4       72.280   209.830     2.000     5.712   790.260    43.441  9000.000  9000.000   443.470   444.670     0.00000
18.5       71.033   209.050     2.000     5.147   724.540    44.104  9000.000  9000.000   444.020   445.220     0.00000
18.6       69.967   208.350     2.000     4.763   680.800    44.720  9000.000  9000.000   444.440   445.650     0.00000
18.7       68.811   207.960     2.000     4.481   651.220    45.300  9000.000  9000.000   445.720   446.940     0.00000
18.8       67.700   208.540     2.000     4.468   659.940    45.877  9000.000  9000.000   449.040   450.280     0.00000
18.9       66.578   208.430     2.000     4.720   708.950    46.487  9000.000  9000.000   450.940   452.190     0.00000
19.0       65.500   208.250     2.000     4.870   743.510    47.116  9000.000  9000.000   452.650   453.920     0.00000
19.1       64.450   209.050     2.000     5.055   784.330    47.768  9000.000  9000.000   456.490   457.780     0.00000
19.2       63.422   211.030     2.000     5.482   864.400    48.467  9000.000  9000.000   462.920   464.240     0.00000
19.3       62.375   210.820     2.000     5.883   943.090    49.218  9000.000  9000.000   464.680   466.000     0.00000
19.4       61.330   210.750     2.000     6.050   986.470    49.991  9000.000  9000.000   466.750   468.090     0.00000
19.5       60.344   210.490     2.000     6.334  1049.700    50.802  9000.000  9000.000   468.340   469.700     0.00000
19.6       59.430   210.380     2.000     6.527  1098.300    51.637  9000.000  9000.000   470.130   471.490     0.00000
19.7       58.487   210.950     2.000     6.804  1163.300    52.505  9000.000  9000.000   473.550   474.940     0.00000
19.8       57.525   211.380     2.000     7.105  1235.100    53.411  9000.000  9000.000   476.760   478.160     0.00000
19.9       56.556   212.350     2.000     7.387  1306.100    54.347  9000.000  9000.000   481.280   482.710     0.00000
20.0       55.663   213.050     2.000     8.004  1437.900    55.359  9000.000  9000.000   485.060   486.510     0.00000
20.1       54.778   213.730     2.000     7.830  1429.400    56.345  9000.000  9000.000   488.830   490.300     0.00000
20.2       53.980   213.330     2.000     7.830  1450.500    57.334  9000.000  9000.000   489.960   491.440     0.00000
20.3       53.110   213.760     2.000     7.999  1506.100    58.341  9000.000  9000.000   493.230   494.730     0.00000
20.4       52.244   213.410     2.000     8.020  1535.100    59.353  9000.000  9000.000   494.720   496.230     0.00000
20.5       51.420   213.570     2.000     8.098  1574.900    60.374  9000.000  9000.000   497.350   498.880     0.00000
20.6       50.560   213.650     2.000     8.442  1669.700    61.438  9000.000  9000.000   499.930   501.480     0.00000
20.7       49.767   213.950     2.000     8.667  1741.500    62.529  9000.000  9000.000   502.890   504.460     0.00001
20.8       49.000   214.450     2.000     8.865  1809.200    63.642  9000.000  9000.000   506.300   507.890     0.00001
20.9       48.260   214.890     2.000     9.038  1872.800    64.774  9000.000  9000.000   509.550   511.150     0.00001
21.0       47.475   214.950     2.000     9.312  1961.600    65.941  9000.000  9000.000   512.070   513.700     0.00001
21.1       46.733   214.680     2.000     9.430  2017.800    67.124  9000.000  9000.000   513.740   515.380     0.00001
21.2       46.000   214.460     2.000     9.589  2084.500    68.327  9000.000  9000.000   515.520   517.170     0.00001
21.3       45.300   215.050     2.000     9.690  2139.100    69.541  9000.000  9000.000   519.200   520.880     0.00001
21.4       44.530   214.850     2.000     9.867  2215.800    70.777  9000.000  9000.000   521.260   522.950     0.00001
